x_inc,y_inc,time
306.0,356.0,1508224078088
306.0,356.0,1508224078124
306.0,357.0,1508224078156
305.0,356.0,1508224078177
305.0,356.0,1508224078199
306.0,356.0,1508224078232
306.0,356.0,1508224078265
305.0,357.0,1508224078288
305.0,358.0,1508224078314
306.0,357.0,1508224078360
306.0,357.0,1508224078376
305.0,357.0,1508224078414
306.0,355.0,1508224078445
306.0,357.0,1508224078487
306.0,356.0,1508224078514
307.0,357.0,1508224078553
306.0,357.0,1508224078584
306.0,357.0,1508224078601
306.0,356.0,1508224078638
306.0,356.0,1508224078659
306.0,356.0,1508224078681
306.0,355.0,1508224078704
306.0,355.0,1508224078731
306.0,357.0,1508224078757
306.0,357.0,1508224078778
305.0,357.0,1508224078799
306.0,356.0,1508224078825
306.0,356.0,1508224078851
305.0,356.0,1508224078874
305.0,357.0,1508224078895
306.0,356.0,1508224078916
306.0,356.0,1508224078943
306.0,355.0,1508224078964
306.0,356.0,1508224078986
307.0,356.0,1508224079012
306.0,356.0,1508224079038
306.0,357.0,1508224079061
306.0,357.0,1508224079082
307.0,357.0,1508224079103
307.0,357.0,1508224079144
306.0,357.0,1508224079167
306.0,357.0,1508224079183
306.0,356.0,1508224079204
305.0,356.0,1508224079219
305.0,357.0,1508224079235
306.0,357.0,1508224079257
306.0,357.0,1508224079272
306.0,356.0,1508224079293
307.0,357.0,1508224079313
306.0,356.0,1508224079334
307.0,356.0,1508224079349
307.0,356.0,1508224079370
306.0,357.0,1508224079387
306.0,356.0,1508224079403
306.0,356.0,1508224079430
306.0,358.0,1508224079451
307.0,357.0,1508224079472
306.0,357.0,1508224079493
306.0,356.0,1508224079513
306.0,356.0,1508224079534
306.0,355.0,1508224079555
306.0,356.0,1508224079581
306.0,357.0,1508224079609
306.0,357.0,1508224079630
307.0,358.0,1508224079659
307.0,358.0,1508224079676
306.0,357.0,1508224079696
306.0,357.0,1508224079717
306.0,357.0,1508224079733
307.0,357.0,1508224079759
306.0,357.0,1508224079785
306.0,356.0,1508224079823
305.0,357.0,1508224079849
305.0,356.0,1508224079876
306.0,357.0,1508224079898
306.0,356.0,1508224079913
307.0,356.0,1508224079934
306.0,357.0,1508224079955
305.0,357.0,1508224079972
306.0,357.0,1508224079987
307.0,357.0,1508224080008
307.0,357.0,1508224080023
305.0,357.0,1508224080044
306.0,357.0,1508224080064
305.0,357.0,1508224080091
306.0,356.0,1508224080111
306.0,357.0,1508224080139
306.0,356.0,1508224080161
306.0,356.0,1508224080183
305.0,357.0,1508224080204
306.0,357.0,1508224080220
307.0,357.0,1508224080241
306.0,356.0,1508224080261
306.0,357.0,1508224080283
306.0,357.0,1508224080314
306.0,357.0,1508224080346
307.0,357.0,1508224080378
306.0,356.0,1508224080399
306.0,356.0,1508224080419
306.0,358.0,1508224080445
306.0,358.0,1508224080484
306.0,358.0,1508224080504
307.0,358.0,1508224080525
306.0,356.0,1508224080552
305.0,358.0,1508224080592
306.0,358.0,1508224080614
306.0,357.0,1508224080635
306.0,358.0,1508224080661
306.0,358.0,1508224080688
307.0,356.0,1508224080708
306.0,354.0,1508224080729
306.0,354.0,1508224080761
303.0,356.0,1508224080791
305.0,355.0,1508224080811
302.0,354.0,1508224080832
304.0,355.0,1508224080859
309.0,351.0,1508224080891
309.0,354.0,1508224080912
306.0,356.0,1508224080933
307.0,356.0,1508224080960
308.0,356.0,1508224080982
308.0,356.0,1508224081003
309.0,355.0,1508224081019
308.0,353.0,1508224081040
307.0,353.0,1508224081079
306.0,354.0,1508224081100
306.0,356.0,1508224081131
307.0,356.0,1508224081151
308.0,354.0,1508224081168
308.0,353.0,1508224081189
308.0,354.0,1508224081205
306.0,354.0,1508224081227
307.0,354.0,1508224081248
307.0,354.0,1508224081270
308.0,355.0,1508224081285
308.0,355.0,1508224081306
309.0,355.0,1508224081328
308.0,355.0,1508224081349
308.0,355.0,1508224081366
306.0,354.0,1508224081387
307.0,355.0,1508224081408
307.0,355.0,1508224081429
307.0,356.0,1508224081452
307.0,355.0,1508224081474
306.0,353.0,1508224081500
307.0,355.0,1508224081521
307.0,355.0,1508224081547
307.0,355.0,1508224081568
306.0,355.0,1508224081599
307.0,356.0,1508224081620
308.0,355.0,1508224081652
308.0,355.0,1508224081673
308.0,355.0,1508224081695
308.0,356.0,1508224081726
308.0,355.0,1508224081747
308.0,355.0,1508224081764
308.0,355.0,1508224081789
308.0,355.0,1508224081831
308.0,355.0,1508224081858
309.0,354.0,1508224081883
308.0,354.0,1508224081904
309.0,355.0,1508224081930
309.0,354.0,1508224081956
308.0,355.0,1508224081992
308.0,355.0,1508224082013
308.0,355.0,1508224082046
308.0,355.0,1508224082072
308.0,354.0,1508224082094
308.0,355.0,1508224082120
308.0,355.0,1508224082151
308.0,354.0,1508224082177
308.0,354.0,1508224082199
309.0,355.0,1508224082220
308.0,356.0,1508224082242
308.0,357.0,1508224082267
308.0,357.0,1508224082288
308.0,357.0,1508224082309
308.0,357.0,1508224082336
309.0,357.0,1508224082373
309.0,357.0,1508224082394
308.0,357.0,1508224082416
309.0,356.0,1508224082448
308.0,356.0,1508224082474
307.0,356.0,1508224082500
308.0,356.0,1508224082526
308.0,356.0,1508224082563
309.0,356.0,1508224082584
309.0,356.0,1508224082610
309.0,357.0,1508224082626
309.0,357.0,1508224082642
309.0,357.0,1508224082663
308.0,356.0,1508224082684
308.0,356.0,1508224082705
308.0,356.0,1508224082725
308.0,356.0,1508224082758
308.0,356.0,1508224082787
308.0,357.0,1508224082803
308.0,356.0,1508224082830
309.0,355.0,1508224082850
309.0,355.0,1508224082877
308.0,356.0,1508224082897
308.0,356.0,1508224082918
308.0,356.0,1508224082939
307.0,355.0,1508224082961
307.0,355.0,1508224082982
308.0,355.0,1508224083002
308.0,356.0,1508224083023
307.0,355.0,1508224083050
308.0,356.0,1508224083071
307.0,356.0,1508224083098
308.0,357.0,1508224083122
308.0,356.0,1508224083138
309.0,357.0,1508224083164
309.0,356.0,1508224083187
309.0,355.0,1508224083208
308.0,356.0,1508224083245
310.0,356.0,1508224083277
309.0,354.0,1508224083298
308.0,355.0,1508224083324
306.0,355.0,1508224083340
309.0,353.0,1508224083366
310.0,352.0,1508224083382
307.0,352.0,1508224083409
305.0,352.0,1508224083429
306.0,354.0,1508224083461
308.0,355.0,1508224083493
311.0,355.0,1508224083508
310.0,354.0,1508224083534
308.0,354.0,1508224083555
305.0,354.0,1508224083571
305.0,355.0,1508224083591
306.0,355.0,1508224083607
307.0,354.0,1508224083622
307.0,354.0,1508224083643
307.0,353.0,1508224083664
307.0,354.0,1508224083695
307.0,354.0,1508224083716
308.0,354.0,1508224083749
308.0,354.0,1508224083771
307.0,355.0,1508224083803
307.0,354.0,1508224083823
307.0,355.0,1508224083865
307.0,354.0,1508224083892
306.0,354.0,1508224083913
307.0,355.0,1508224083945
307.0,355.0,1508224083973
307.0,355.0,1508224083994
308.0,354.0,1508224084015
307.0,354.0,1508224084041
308.0,354.0,1508224084074
308.0,354.0,1508224084090
308.0,354.0,1508224084111
307.0,354.0,1508224084131
307.0,354.0,1508224084157
307.0,354.0,1508224084189
307.0,352.0,1508224084210
307.0,354.0,1508224084242
308.0,355.0,1508224084263
308.0,355.0,1508224084289
308.0,355.0,1508224084310
307.0,355.0,1508224084331
308.0,354.0,1508224084362
309.0,354.0,1508224084389
307.0,353.0,1508224084410
307.0,354.0,1508224084431
308.0,353.0,1508224084447
308.0,353.0,1508224084473
310.0,354.0,1508224084505
310.0,354.0,1508224084526
308.0,354.0,1508224084547
307.0,354.0,1508224084562
308.0,355.0,1508224084583
308.0,355.0,1508224084598
308.0,355.0,1508224084619
307.0,355.0,1508224084631
307.0,354.0,1508224084651
307.0,355.0,1508224084677
307.0,356.0,1508224084693
307.0,356.0,1508224084714
308.0,355.0,1508224084729
308.0,355.0,1508224084750
308.0,355.0,1508224084776
308.0,357.0,1508224084804
308.0,357.0,1508224084819
307.0,357.0,1508224084840
307.0,356.0,1508224084855
308.0,356.0,1508224084876
308.0,357.0,1508224084892
307.0,357.0,1508224084913
307.0,358.0,1508224084934
307.0,359.0,1508224084960
308.0,1.0,1508224084981
311.0,3.0,1508224085007
312.0,4.0,1508224085033
311.0,2.0,1508224085065
310.0,1.0,1508224085091
311.0,2.0,1508224085112
312.0,2.0,1508224085134
311.0,1.0,1508224085177
310.0,358.0,1508224085203
308.0,0.0,1508224085224
311.0,5.0,1508224085260
315.0,8.0,1508224085287
314.0,8.0,1508224085313
312.0,9.0,1508224085334
312.0,9.0,1508224085356
314.0,11.0,1508224085383
313.0,11.0,1508224085409
313.0,10.0,1508224085430
312.0,8.0,1508224085452
311.0,7.0,1508224085478
311.0,7.0,1508224085504
314.0,13.0,1508224085525
319.0,22.0,1508224085552
318.0,24.0,1508224085586
316.0,28.0,1508224085612
317.0,29.0,1508224085628
319.0,30.0,1508224085655
319.0,30.0,1508224085682
316.0,32.0,1508224085708
316.0,31.0,1508224085729
318.0,28.0,1508224085756
318.0,27.0,1508224085778
318.0,26.0,1508224085801
317.0,25.0,1508224085828
315.0,24.0,1508224085854
317.0,22.0,1508224085887
318.0,20.0,1508224085908
319.0,21.0,1508224085924
317.0,21.0,1508224085946
315.0,20.0,1508224085961
316.0,19.0,1508224085994
318.0,16.0,1508224086025
316.0,15.0,1508224086046
317.0,15.0,1508224086066
316.0,13.0,1508224086092
317.0,12.0,1508224086113
317.0,11.0,1508224086134
318.0,13.0,1508224086160
319.0,16.0,1508224086192
320.0,14.0,1508224086215
318.0,13.0,1508224086236
320.0,14.0,1508224086264
320.0,14.0,1508224086301
318.0,15.0,1508224086322
320.0,14.0,1508224086356
319.0,12.0,1508224086387
320.0,11.0,1508224086421
318.0,11.0,1508224086442
319.0,9.0,1508224086480
320.0,9.0,1508224086505
319.0,9.0,1508224086537
317.0,11.0,1508224086558
316.0,11.0,1508224086595
317.0,11.0,1508224086615
317.0,10.0,1508224086649
315.0,11.0,1508224086670
315.0,11.0,1508224086686
314.0,13.0,1508224086707
314.0,12.0,1508224086728
315.0,11.0,1508224086749
316.0,10.0,1508224086769
315.0,9.0,1508224086801
316.0,9.0,1508224086832
316.0,8.0,1508224086858
317.0,8.0,1508224086879
317.0,8.0,1508224086901
317.0,8.0,1508224086922
316.0,8.0,1508224086943
317.0,8.0,1508224086964
317.0,8.0,1508224086986
316.0,8.0,1508224087018
316.0,6.0,1508224087038
316.0,6.0,1508224087061
316.0,7.0,1508224087090
316.0,8.0,1508224087116
313.0,9.0,1508224087159
310.0,11.0,1508224087174
311.0,8.0,1508224087196
312.0,8.0,1508224087217
312.0,5.0,1508224087232
311.0,6.0,1508224087258
312.0,6.0,1508224087279
312.0,0.0,1508224087306
312.0,358.0,1508224087333
315.0,3.0,1508224087364
316.0,5.0,1508224087386
315.0,1.0,1508224087413
310.0,359.0,1508224087433
309.0,1.0,1508224087459
312.0,1.0,1508224087480
314.0,4.0,1508224087501
316.0,4.0,1508224087522
311.0,11.0,1508224087537
310.0,6.0,1508224087558
309.0,0.0,1508224087579
308.0,3.0,1508224087599
311.0,2.0,1508224087620
314.0,2.0,1508224087641
313.0,1.0,1508224087667
311.0,0.0,1508224087694
311.0,0.0,1508224087714
312.0,1.0,1508224087740
312.0,0.0,1508224087761
312.0,359.0,1508224087793
312.0,1.0,1508224087819
311.0,2.0,1508224087844
310.0,6.0,1508224087870
311.0,6.0,1508224087897
310.0,7.0,1508224087918
309.0,7.0,1508224087944
310.0,7.0,1508224087976
310.0,6.0,1508224087997
309.0,7.0,1508224088017
312.0,6.0,1508224088045
309.0,5.0,1508224088074
311.0,2.0,1508224088095
303.0,5.0,1508224088116
310.0,357.0,1508224088141
312.0,4.0,1508224088157
311.0,3.0,1508224088178
312.0,4.0,1508224088193
310.0,6.0,1508224088214
310.0,4.0,1508224088230
312.0,1.0,1508224088250
315.0,0.0,1508224088271
316.0,0.0,1508224088286
315.0,1.0,1508224088308
313.0,3.0,1508224088323
311.0,6.0,1508224088344
312.0,6.0,1508224088365
313.0,5.0,1508224088387
314.0,5.0,1508224088408
314.0,6.0,1508224088434
315.0,8.0,1508224088471
317.0,6.0,1508224088492
317.0,5.0,1508224088518
314.0,5.0,1508224088539
312.0,7.0,1508224088565
314.0,5.0,1508224088581
314.0,3.0,1508224088603
312.0,3.0,1508224088624
308.0,5.0,1508224088650
307.0,5.0,1508224088687
313.0,4.0,1508224088724
312.0,5.0,1508224088750
313.0,3.0,1508224088790
314.0,4.0,1508224088816
314.0,4.0,1508224088837
313.0,3.0,1508224088863
311.0,2.0,1508224088889
310.0,1.0,1508224088916
313.0,2.0,1508224088942
312.0,1.0,1508224088964
313.0,359.0,1508224088990
311.0,358.0,1508224089006
310.0,0.0,1508224089021
309.0,3.0,1508224089047
311.0,3.0,1508224089068
310.0,4.0,1508224089089
313.0,3.0,1508224089109
312.0,4.0,1508224089130
309.0,4.0,1508224089151
306.0,4.0,1508224089171
307.0,4.0,1508224089187
308.0,4.0,1508224089203
307.0,4.0,1508224089224
308.0,2.0,1508224089245
308.0,4.0,1508224089267
308.0,1.0,1508224089294
308.0,1.0,1508224089309
307.0,1.0,1508224089330
309.0,1.0,1508224089352
309.0,1.0,1508224089380
309.0,4.0,1508224089406
309.0,4.0,1508224089443
310.0,3.0,1508224089470
309.0,3.0,1508224089500
309.0,4.0,1508224089521
310.0,4.0,1508224089547
309.0,3.0,1508224089569
309.0,3.0,1508224089602
309.0,5.0,1508224089628
309.0,5.0,1508224089649
309.0,2.0,1508224089671
309.0,0.0,1508224089692
308.0,0.0,1508224089713
308.0,0.0,1508224089729
309.0,359.0,1508224089750
309.0,359.0,1508224089771
308.0,359.0,1508224089792
309.0,358.0,1508224089819
310.0,358.0,1508224089834
310.0,359.0,1508224089856
309.0,359.0,1508224089872
309.0,359.0,1508224089894
309.0,0.0,1508224089916
309.0,1.0,1508224089931
309.0,1.0,1508224089953
310.0,0.0,1508224089974
310.0,0.0,1508224090002
310.0,2.0,1508224090023
309.0,1.0,1508224090044
307.0,1.0,1508224090070
306.0,1.0,1508224090096
309.0,1.0,1508224090117
309.0,1.0,1508224090143
307.0,358.0,1508224090164
306.0,358.0,1508224090185
307.0,359.0,1508224090201
308.0,0.0,1508224090222
308.0,0.0,1508224090244
308.0,1.0,1508224090276
309.0,0.0,1508224090307
311.0,358.0,1508224090334
310.0,0.0,1508224090354
308.0,2.0,1508224090375
308.0,1.0,1508224090398
309.0,0.0,1508224090414
310.0,0.0,1508224090429
310.0,0.0,1508224090450
310.0,0.0,1508224090472
308.0,359.0,1508224090492
307.0,0.0,1508224090508
308.0,1.0,1508224090528
309.0,2.0,1508224090545
310.0,2.0,1508224090565
310.0,0.0,1508224090586
310.0,0.0,1508224090617
310.0,0.0,1508224090639
309.0,0.0,1508224090660
309.0,359.0,1508224090686
308.0,0.0,1508224090707
307.0,0.0,1508224090728
306.0,1.0,1508224090770
306.0,1.0,1508224090797
308.0,2.0,1508224090829
309.0,1.0,1508224090855
309.0,2.0,1508224090893
308.0,1.0,1508224090930
307.0,1.0,1508224090966
307.0,1.0,1508224090998
307.0,359.0,1508224091019
306.0,0.0,1508224091040
306.0,3.0,1508224091073
307.0,3.0,1508224091105
308.0,4.0,1508224091125
309.0,3.0,1508224091151
310.0,4.0,1508224091177
309.0,4.0,1508224091198
310.0,5.0,1508224091218
310.0,5.0,1508224091244
308.0,3.0,1508224091271
307.0,2.0,1508224091296
307.0,4.0,1508224091323
308.0,3.0,1508224091344
309.0,3.0,1508224091375
307.0,4.0,1508224091397
307.0,3.0,1508224091418
308.0,2.0,1508224091439
309.0,4.0,1508224091471
308.0,5.0,1508224091492
309.0,2.0,1508224091513
309.0,2.0,1508224091539
308.0,3.0,1508224091562
309.0,3.0,1508224091584
310.0,1.0,1508224091608
308.0,2.0,1508224091635
308.0,3.0,1508224091666
308.0,2.0,1508224091691
309.0,2.0,1508224091715
309.0,2.0,1508224091742
309.0,2.0,1508224091765
310.0,2.0,1508224091780
310.0,1.0,1508224091811
310.0,1.0,1508224091839
309.0,1.0,1508224091865
309.0,2.0,1508224091892
308.0,0.0,1508224091928
308.0,358.0,1508224091965
309.0,0.0,1508224091993
308.0,1.0,1508224092019
309.0,358.0,1508224092045
309.0,358.0,1508224092066
309.0,357.0,1508224092093
308.0,356.0,1508224092114
309.0,356.0,1508224092135
311.0,357.0,1508224092162
315.0,356.0,1508224092184
313.0,353.0,1508224092200
311.0,359.0,1508224092220
308.0,3.0,1508224092241
307.0,1.0,1508224092268
309.0,0.0,1508224092289
312.0,0.0,1508224092311
312.0,359.0,1508224092342
307.0,359.0,1508224092368
308.0,0.0,1508224092395
308.0,1.0,1508224092421
308.0,1.0,1508224092463
310.0,1.0,1508224092489
311.0,3.0,1508224092515
311.0,6.0,1508224092536
310.0,10.0,1508224092568
309.0,9.0,1508224092593
314.0,356.0,1508224092633
315.0,7.0,1508224092665
320.0,15.0,1508224092696
323.0,19.0,1508224092722
329.0,22.0,1508224092744
329.0,14.0,1508224092766
329.0,17.0,1508224092809
322.0,12.0,1508224092825
322.0,17.0,1508224092846
324.0,20.0,1508224092878
325.0,24.0,1508224092894
327.0,22.0,1508224092920
327.0,19.0,1508224092941
326.0,15.0,1508224092962
326.0,9.0,1508224092994
326.0,14.0,1508224093027
327.0,17.0,1508224093048
330.0,16.0,1508224093080
326.0,16.0,1508224093101
326.0,19.0,1508224093128
331.0,16.0,1508224093161
333.0,13.0,1508224093179
334.0,12.0,1508224093200
335.0,12.0,1508224093220
333.0,13.0,1508224093236
327.0,14.0,1508224093262
329.0,12.0,1508224093283
332.0,13.0,1508224093309
331.0,13.0,1508224093330
328.0,15.0,1508224093350
328.0,14.0,1508224093372
328.0,16.0,1508224093393
330.0,15.0,1508224093415
331.0,11.0,1508224093436
333.0,8.0,1508224093456
334.0,6.0,1508224093483
334.0,6.0,1508224093499
335.0,6.0,1508224093525
335.0,3.0,1508224093546
333.0,3.0,1508224093567
333.0,4.0,1508224093589
338.0,10.0,1508224093620
338.0,10.0,1508224093641
336.0,7.0,1508224093683
334.0,2.0,1508224093710
339.0,2.0,1508224093742
345.0,6.0,1508224093768
349.0,8.0,1508224093810
344.0,7.0,1508224093831
340.0,5.0,1508224093867
344.0,5.0,1508224093894
338.0,1.0,1508224093915
345.0,17.0,1508224093946
339.0,21.0,1508224093972
332.0,13.0,1508224093991
328.0,19.0,1508224094017
330.0,14.0,1508224094049
343.0,3.0,1508224094075
341.0,4.0,1508224094102
342.0,8.0,1508224094119
344.0,9.0,1508224094134
345.0,12.0,1508224094160
349.0,13.0,1508224094176
345.0,10.0,1508224094217
346.0,3.0,1508224094244
346.0,0.0,1508224094275
343.0,5.0,1508224094296
340.0,8.0,1508224094323
339.0,6.0,1508224094344
340.0,6.0,1508224094370
337.0,8.0,1508224094405
335.0,0.0,1508224094431
338.0,4.0,1508224094469
336.0,7.0,1508224094500
332.0,7.0,1508224094532
334.0,5.0,1508224094559
334.0,5.0,1508224094586
334.0,6.0,1508224094612
333.0,3.0,1508224094645
334.0,3.0,1508224094666
335.0,3.0,1508224094703
335.0,3.0,1508224094721
335.0,4.0,1508224094741
335.0,3.0,1508224094768
334.0,2.0,1508224094784
334.0,3.0,1508224094810
333.0,4.0,1508224094832
333.0,6.0,1508224094847
332.0,5.0,1508224094874
333.0,3.0,1508224094896
334.0,1.0,1508224094923
332.0,3.0,1508224094944
332.0,5.0,1508224094964
332.0,4.0,1508224094985
334.0,3.0,1508224095017
335.0,4.0,1508224095032
333.0,4.0,1508224095053
332.0,4.0,1508224095069
331.0,4.0,1508224095090
332.0,4.0,1508224095111
333.0,4.0,1508224095137
334.0,3.0,1508224095157
332.0,3.0,1508224095184
332.0,3.0,1508224095211
332.0,4.0,1508224095232
332.0,4.0,1508224095259
332.0,4.0,1508224095281
332.0,4.0,1508224095303
332.0,4.0,1508224095324
333.0,4.0,1508224095350
333.0,3.0,1508224095371
333.0,4.0,1508224095397
332.0,3.0,1508224095418
331.0,4.0,1508224095439
331.0,4.0,1508224095461
331.0,3.0,1508224095477
331.0,4.0,1508224095499
332.0,4.0,1508224095520
331.0,3.0,1508224095541
332.0,2.0,1508224095584
330.0,2.0,1508224095610
327.0,4.0,1508224095647
328.0,4.0,1508224095668
328.0,4.0,1508224095699
327.0,4.0,1508224095738
326.0,4.0,1508224095760
327.0,6.0,1508224095792
328.0,3.0,1508224095828
329.0,3.0,1508224095860
329.0,4.0,1508224095886
329.0,3.0,1508224095907
329.0,2.0,1508224095937
330.0,2.0,1508224095964
328.0,3.0,1508224095985
328.0,3.0,1508224096017
329.0,3.0,1508224096049
327.0,5.0,1508224096076
328.0,5.0,1508224096115
328.0,4.0,1508224096141
327.0,4.0,1508224096167
327.0,5.0,1508224096188
326.0,6.0,1508224096209
326.0,5.0,1508224096230
328.0,5.0,1508224096252
328.0,4.0,1508224096273
326.0,5.0,1508224096299
325.0,5.0,1508224096326
326.0,5.0,1508224096342
327.0,5.0,1508224096363
327.0,5.0,1508224096395
326.0,5.0,1508224096416
326.0,6.0,1508224096448
326.0,6.0,1508224096469
327.0,6.0,1508224096500
326.0,6.0,1508224096521
327.0,6.0,1508224096542
326.0,6.0,1508224096563
324.0,6.0,1508224096583
325.0,7.0,1508224096609
326.0,6.0,1508224096641
325.0,7.0,1508224096669
325.0,8.0,1508224096690
326.0,7.0,1508224096711
325.0,7.0,1508224096737
325.0,7.0,1508224096764
325.0,7.0,1508224096779
325.0,8.0,1508224096807
324.0,8.0,1508224096828
322.0,8.0,1508224096868
324.0,8.0,1508224096887
324.0,8.0,1508224096935
325.0,8.0,1508224096961
324.0,9.0,1508224096982
323.0,10.0,1508224097009
323.0,9.0,1508224097036
325.0,8.0,1508224097067
324.0,8.0,1508224097093
324.0,8.0,1508224097125
324.0,9.0,1508224097145
323.0,9.0,1508224097166
324.0,8.0,1508224097193
325.0,9.0,1508224097221
325.0,8.0,1508224097247
324.0,9.0,1508224097269
324.0,10.0,1508224097291
324.0,8.0,1508224097333
325.0,9.0,1508224097354
324.0,9.0,1508224097386
323.0,9.0,1508224097408
323.0,9.0,1508224097445
324.0,9.0,1508224097460
323.0,9.0,1508224097487
324.0,9.0,1508224097514
324.0,9.0,1508224097547
323.0,9.0,1508224097567
324.0,9.0,1508224097588
324.0,8.0,1508224097620
323.0,9.0,1508224097652
324.0,9.0,1508224097679
324.0,9.0,1508224097710
323.0,9.0,1508224097739
324.0,9.0,1508224097776
325.0,9.0,1508224097807
324.0,8.0,1508224097830
324.0,9.0,1508224097856
323.0,8.0,1508224097887
323.0,7.0,1508224097913
323.0,5.0,1508224097939
328.0,6.0,1508224097967
333.0,3.0,1508224097999
336.0,0.0,1508224098030
338.0,358.0,1508224098051
338.0,359.0,1508224098072
338.0,359.0,1508224098099
337.0,357.0,1508224098126
335.0,358.0,1508224098147
333.0,357.0,1508224098168
332.0,355.0,1508224098194
332.0,356.0,1508224098228
333.0,356.0,1508224098250
332.0,356.0,1508224098276
332.0,358.0,1508224098297
328.0,0.0,1508224098318
328.0,358.0,1508224098340
329.0,357.0,1508224098366
